"tower_damage","kills","hero_damage","gold_per_min","denies","deaths","dmg_received","dmg_dealt","xp_per_min","assists","match_id","start_time","win","hero_id","account_id","leaguename"
131,5,12398,329,3,10,17704,12398,324,19,3870602242,1525619948,true,16,101356886,"EPICENTER XL"
131,1,18912,320,2,12,29928,18912,375,20,3716269301,1517725180,true,107,101356886,"SL i-League Invitational Season 4"
131,1,5866,301,3,4,11377,5866,341,13,3142994571,1493302362,true,112,101356886,"Kiev Major"
129,1,15342,345,1,9,12983,15342,420,19,3081031452,1490609684,true,5,101356886,"Dota 2 Asia Championships 2017"
128,4,10333,400,9,2,5746,10356,405,16,3226319720,1496655250,true,87,101356886,"EPICENTER: Moscow Season 2"
126,1,6319,303,2,3,4939,6319,288,11,3370363807,1502499648,true,7,101356886,"The International 2017"
125,3,6002,336,4,1,2343,6002,282,10,2985468097,1486573270,true,86,101356886,"Dota 2 Asia Championships 2017"
124,1,7802,302,0,6,7466,7802,327,16,3774083100,1520694800,true,107,101356886,"PGL BUCHAREST MAJOR 2018"
124,0,5523,309,0,3,4812,5523,289,12,2853597033,1481995103,true,90,101356886,"WellPlay Invitational by VitalBet"
123,4,6070,326,0,3,5910,6070,375,10,2949039476,1485626622,true,28,101356886,"SL i-League StarSeries S3"
122,2,5874,265,2,7,15882,5874,326,16,3238540842,1497100618,true,28,101356886,"EPICENTER: Moscow Season 2"
122,1,30282,363,5,15,30243,30282,375,14,3597031137,1512307524,false,90,101356886,"DreamLeague season 8"
121,0,15253,351,1,11,24445,15253,307,12,3372269708,1502559236,false,90,101356886,"The International 2017"
120,0,4583,384,3,0,2936,4583,401,16,2936465377,1485278661,true,28,101356886,"SL i-League StarSeries S3"
118,3,9534,335,0,5,7552,9534,448,8,2973954222,1486216842,true,14,101356886,"Dota 2 Asia Championships 2017"
118,0,8257,164,7,8,10448,8408,214,1,4061742840,1534354028,false,20,101356886,"The International 2018"
115,7,62360,340,2,11,22946,62360,488,35,3327943594,1500674512,true,22,101356886,"DreamLeague season 7"
111,3,12131,259,1,6,17190,12131,316,20,3768860674,1520438434,true,16,101356886,"PGL BUCHAREST MAJOR 2018"
111,0,10281,287,0,6,12457,10281,443,24,3593288991,1512153349,true,107,101356886,"DreamLeague season 8"
110,3,5016,377,3,1,2716,5016,407,12,3084344226,1490759428,true,16,101356886,"Dota 2 Asia Championships 2017"
109,4,22584,280,2,4,16565,22584,320,14,3750946886,1519494562,false,7,101356886,"ESL One Katowice 2018 powered by Intel"
109,2,10965,251,2,8,17491,10965,282,14,3146197371,1493453354,true,7,101356886,"Kiev Major"
108,2,11359,251,1,11,18692,11359,282,14,3766915400,1520335709,false,91,101356886,"PGL BUCHAREST MAJOR 2018"
107,8,16399,405,2,6,33615,16399,566,20,3865715133,1525437600,true,60,101356886,"EPICENTER XL"
107,4,6834,299,1,4,5353,6834,370,12,3928032584,1527908700,true,88,101356886,"CHINA DOTA2 SUPER MAJOR"
104,2,6502,262,3,7,13885,6502,264,9,3937484599,1528340871,true,100,101356886,"CHINA DOTA2 SUPER MAJOR"
102,2,4429,318,0,3,4951,4429,243,10,3794537388,1521735299,true,16,101356886,"Corsair DreamLeague season 9"
101,5,9052,287,3,6,11146,9052,292,9,3364308762,1502233763,true,60,101356886,"The International 2017"
100,5,5431,300,5,2,4756,5431,327,11,4064993264,1534536505,true,119,101356886,"The International 2018"
98,5,14542,364,0,2,9121,14542,403,15,3772435351,1520616958,true,103,101356886,"PGL BUCHAREST MAJOR 2018"
98,1,5336,315,1,2,11001,5336,373,14,3860626926,1525182047,true,89,101356886,"EPICENTER XL"
97,0,6940,209,1,10,13799,11661,239,6,2593615941,1471975594,false,91,101356886,"ProDotA Cup Series by Azubu.tv"
95,1,5194,200,2,11,16943,5194,205,2,2949488785,1485635446,false,28,101356886,"SL i-League StarSeries S3"
94,2,9901,244,1,8,12220,9901,320,18,3137262488,1493024088,true,112,101356886,"Kiev Major"
94,2,5854,258,1,9,13755,8711,252,11,2513053122,1468868924,false,103,101356886,"WellPlay Invitational by VitalBet"
91,0,7426,325,1,8,14489,7426,428,22,3552253587,1510243201,true,7,101356886,"DreamLeague season 8"
89,0,4330,323,0,3,4400,4330,376,16,2938404464,1485365404,true,28,101356886,"SL i-League StarSeries S3"
88,12,24807,368,2,13,17235,24807,467,24,3870010503,1525604949,true,101,101356886,"EPICENTER XL"
88,5,14662,353,0,10,18800,14662,356,20,2936538368,1485281569,true,14,101356886,"SL i-League StarSeries S3"
85,1,6032,250,2,9,14536,7400,261,6,2585693150,1471707445,false,96,101356886,"WellPlay Invitational by VitalBet"
84,2,5409,389,2,0,1873,5409,431,9,3195266432,1495365069,true,90,101356886,"SL i-League Invitational Season 2"
84,0,5089,301,0,7,8139,5089,283,4,3364267872,1502230610,false,90,101356886,"The International 2017"
82,5,14657,324,5,9,16489,14657,458,24,4063369023,1534448756,true,20,101356886,"The International 2018"
82,1,10427,271,0,7,11871,10427,331,23,3932111656,1528077679,true,88,101356886,"CHINA DOTA2 SUPER MAJOR"
80,1,3413,208,2,8,17253,3413,241,10,3226426077,1496659155,false,50,101356886,"EPICENTER: Moscow Season 2"
79,4,9703,344,3,5,11742,9703,363,19,3909634072,1527090826,true,16,101356886,"ESL One Birmingham 2018 powered by Intel"
79,0,8944,189,1,10,9843,8944,257,8,3530260459,1509298132,false,91,101356886,"ESL One Hamburg 2017"
76,2,6133,323,2,6,8184,6133,274,8,3550720735,1510165801,true,86,101356886,"DreamLeague season 8"
73,6,16584,289,2,10,19127,16584,396,25,4065211201,1534553665,true,20,101356886,"The International 2018"
72,2,7717,213,0,8,14854,7717,282,7,3774178327,1520697990,false,107,101356886,"PGL BUCHAREST MAJOR 2018"
69,4,11011,350,1,14,34849,16368,436,6,2503954156,1468511567,false,16,101356886,"WellPlay Invitational by VitalBet"
69,2,6923,278,0,6,10785,13962,252,10,2482159406,1467658130,false,23,101356886,"ProDotA Cup Series by Azubu.tv"
69,1,6167,277,0,4,9905,6167,281,15,3356308437,1501897986,true,28,101356886,"The International 2017"
69,0,8171,270,1,8,14376,8171,337,14,3542962816,1509820581,true,107,101356886,"AMD SAPPHIRE Dota PIT"
68,1,5878,386,1,11,21296,11001,343,11,2504108182,1468516775,false,90,101356886,"WellPlay Invitational by VitalBet"
67,0,6149,406,1,6,11385,6149,458,8,3083437700,1490710376,false,97,101356886,"Dota 2 Asia Championships 2017"
65,8,10886,381,1,10,16849,14998,481,8,2290164902,1460466680,false,101,101356886,"ProDotA Cup by Azubu.tv"
63,3,22662,335,0,6,20167,22662,438,20,3752273869,1519561049,true,103,101356886,"ESL One Katowice 2018 powered by Intel"
62,3,12187,285,0,6,16319,12187,320,12,3798272648,1521915609,false,107,101356886,"Corsair DreamLeague season 9"
62,1,4791,223,3,9,9857,4791,155,1,2860641055,1482255892,false,92,101356886,"WellPlay Invitational by VitalBet"
60,2,10102,283,1,5,26030,10102,254,18,3811138840,1522584950,false,89,101356886,"Dota 2 Asia Championships 2018"
60,1,10788,322,1,8,20038,21673,297,11,2585972364,1471714823,false,90,101356886,"ProDotA Cup Series by Azubu.tv"
57,5,15121,286,2,11,24132,15121,346,9,3798116566,1521910206,false,16,101356886,"Corsair DreamLeague season 9"
55,5,11518,368,1,2,5412,11518,461,12,3370307979,1502495960,true,7,101356886,"The International 2017"
55,1,14282,296,2,5,15020,14282,417,22,3710771742,1517468635,true,103,101356886,"SL i-League Invitational Season 4"
54,2,4394,328,1,2,3431,4394,316,9,3195573037,1495373276,true,90,101356886,"SL i-League Invitational Season 2"
50,2,7774,235,2,6,9075,7774,230,11,3794444729,1521731841,false,86,101356886,"Corsair DreamLeague season 9"
50,2,7637,285,0,8,9819,7637,371,21,3711037338,1517481162,true,91,101356886,"SL i-League Invitational Season 4"
48,2,11270,347,3,7,8315,11270,551,20,3543084625,1509825149,true,86,101356886,"AMD SAPPHIRE Dota PIT"
48,0,17061,309,3,10,12912,17061,393,16,3226894905,1496673259,false,110,101356886,"EPICENTER: Moscow Season 2"
47,0,7706,211,3,11,12039,7706,255,10,3142741991,1493293783,false,26,101356886,"Kiev Major"
45,1,56863,369,4,8,12099,56863,407,12,2751901110,1478107804,false,22,101356886,"Captains Draft 3.0 Presented by DotaCinema & MoonduckTV"
44,6,17664,301,3,4,15836,17664,414,21,3928080962,1527911537,true,103,101356886,"CHINA DOTA2 SUPER MAJOR"
44,1,11598,225,4,12,16094,11598,283,9,3595430302,1512239515,false,86,101356886,"DreamLeague season 8"
43,2,17546,291,1,10,13735,17546,452,25,3538073823,1509636296,true,86,101356886,"AMD SAPPHIRE Dota PIT"
41,2,11555,239,0,10,21646,11555,194,11,3818397105,1522984888,false,100,101356886,"Dota 2 Asia Championships 2018"
40,1,7460,236,1,10,15879,7460,238,5,3698342712,1516874985,false,91,101356886,"ESL One Genting 2018"
37,3,8441,327,3,3,9024,8441,417,21,3592497127,1512127242,true,60,101356886,"DreamLeague season 8"
36,5,16206,314,1,6,20688,16206,340,21,3810690114,1522567507,false,107,101356886,"Dota 2 Asia Championships 2018"
36,3,16361,284,4,6,12238,16361,341,19,3870720136,1525623599,false,101,101356886,"EPICENTER XL"
35,4,13644,314,0,2,3465,13644,285,14,3330335155,1500769437,true,22,101356886,"DreamLeague season 7"
35,2,6660,222,4,7,7873,9745,209,5,2500060774,1468348865,false,101,101356886,"WellPlay Invitational by VitalBet"
34,2,13804,268,6,20,27609,13804,263,20,2758687202,1478366440,true,86,101356886,"Captains Draft 3.0 Presented by DotaCinema & MoonduckTV"
33,6,12899,259,0,7,16931,12899,271,9,3744321987,1519149297,false,103,101356886,"ESL One Katowice 2018 powered by Intel"
33,5,16196,295,0,13,22712,16196,340,19,3538372616,1509645889,true,14,101356886,"AMD SAPPHIRE Dota PIT"
31,1,13968,208,3,10,19653,13968,281,10,3597401325,1512319893,false,20,101356886,"DreamLeague season 8"
31,0,10511,354,0,1,10401,10511,435,25,3858902133,1525105144,true,16,101356886,"EPICENTER XL"
30,0,2402,184,0,7,14412,3288,235,4,3330147109,1500757431,false,28,101356886,"DreamLeague season 7"
28,0,15772,405,3,5,14715,15772,396,12,2987413414,1486659781,false,90,101356886,"Dota 2 Asia Championships 2017"
27,1,7475,359,1,3,6649,7475,321,7,3235705862,1497019958,true,90,101356886,"EPICENTER: Moscow Season 2"
26,2,8043,320,2,10,15047,8043,340,17,3353935410,1501785042,true,91,101356886,"The International 2017"
22,2,6549,230,2,7,9143,6549,248,5,3354210396,1501801673,false,91,101356886,"The International 2017"
22,0,8740,351,5,7,13017,8740,319,11,3744215830,1519144396,true,90,101356886,"ESL One Katowice 2018 powered by Intel"
20,1,4583,288,2,4,8718,7047,342,8,2041752880,1451491465,false,16,101356886,"Dubai E-Sports Championship"
18,2,16318,318,0,7,21880,16318,432,31,3525840237,1509115686,true,107,101356886,"ESL One Hamburg 2017"
18,2,10123,354,1,2,3680,10123,320,11,3017670954,1487936916,true,86,101356886,"SL i-League StarSeries S3"
18,1,5120,183,1,7,17838,5120,205,5,3241475535,1497185316,false,28,101356886,"EPICENTER: Moscow Season 2"
16,1,5528,238,2,8,9185,9895,190,6,2610697408,1472569475,false,90,101356886,"Elements Cup 2"
13,4,10736,241,4,9,10934,10736,271,13,3911466745,1527175283,false,21,101356886,"ESL One Birmingham 2018 powered by Intel"
13,4,8121,272,0,4,9441,8121,209,13,3772237673,1520609504,true,107,101356886,"PGL BUCHAREST MAJOR 2018"
13,2,4153,255,0,2,4861,4153,311,18,3175552353,1494675002,true,28,101356886,"DreamLeague season 7"
12,2,12128,321,1,6,16787,12128,351,22,3504143591,1508090341,true,107,101356886,"SL i-League Invitational Season 3"
11,3,8971,223,0,7,13707,8971,256,12,3168326700,1494360309,false,28,101356886,"DreamLeague season 7"
11,1,8434,239,0,9,11424,8434,272,10,3744407716,1519153613,false,86,101356886,"ESL One Katowice 2018 powered by Intel"
10,2,16518,316,1,3,11013,16518,384,18,3703959697,1517126560,true,103,101356886,"ESL One Genting 2018"
9,4,8904,365,0,5,9275,8904,388,5,3080582346,1490590075,false,90,101356886,"Dota 2 Asia Championships 2017"
2,3,10725,280,6,6,18979,10725,373,10,3816899525,1522906435,false,60,101356886,"Dota 2 Asia Championships 2018"
0,9,18220,264,1,10,14097,18220,360,16,3870453145,1525615956,false,101,101356886,"EPICENTER XL"
0,8,13932,328,1,5,11703,13932,433,18,4064786062,1534525204,true,107,101356886,"The International 2018"
0,6,11196,203,1,9,21135,11196,369,12,3943673479,1528616020,false,16,101356886,"CHINA DOTA2 SUPER MAJOR"
0,6,10208,408,4,1,14882,10208,490,13,3716172156,1517720867,true,16,101356886,"SL i-League Invitational Season 4"
0,5,39073,323,1,8,26709,39073,368,27,3765370823,1520246259,false,103,101356886,"PGL BUCHAREST MAJOR 2018"
0,5,19576,315,1,12,28694,19576,442,24,3868240894,1525535765,false,107,101356886,"EPICENTER XL"
0,5,12227,353,1,14,23756,12227,369,16,3911317677,1527171071,false,100,101356886,"ESL One Birmingham 2018 powered by Intel"
0,4,30523,320,2,12,33462,30523,464,15,4063289036,1534443815,false,20,101356886,"The International 2018"
0,4,27424,285,0,13,33114,27424,454,20,3554472677,1510344299,false,7,101356886,"DreamLeague season 8"
0,4,12801,259,1,17,30826,12801,231,9,3807259050,1522409611,false,100,101356886,"Dota 2 Asia Championships 2018"
0,4,9188,252,0,6,15922,9188,305,8,3856540185,1525002560,false,16,101356886,"EPICENTER XL"
0,4,8880,301,3,5,15308,8880,424,13,3238795882,1497105659,true,28,101356886,"EPICENTER: Moscow Season 2"
0,4,7952,262,0,7,11065,7952,418,18,3538209536,1509640284,true,107,101356886,"AMD SAPPHIRE Dota PIT"
0,4,7157,269,1,10,13093,7157,273,7,3810913865,1522576531,false,16,101356886,"Dota 2 Asia Championships 2018"
0,4,7083,282,1,15,22336,7083,276,9,3909047737,1527073297,false,16,101356886,"ESL One Birmingham 2018 powered by Intel"
0,3,35201,290,0,11,17154,35201,403,12,3356102779,1501883363,false,22,101356886,"The International 2017"
0,3,13340,313,0,9,15666,13340,383,9,3137360770,1493028521,false,5,101356886,"Kiev Major"
0,3,13274,199,0,12,19666,13274,327,18,3195383160,1495368333,false,100,101356886,"SL i-League Invitational Season 2"
0,3,10910,279,1,7,14689,10910,372,9,3080499473,1490585193,false,86,101356886,"Dota 2 Asia Championships 2017"
0,3,10669,253,2,15,25951,10669,380,12,3869862804,1525600704,false,16,101356886,"EPICENTER XL"
0,3,9427,380,1,0,5580,9427,356,18,3811272637,1522589342,true,100,101356886,"Dota 2 Asia Championships 2018"
0,3,9334,299,1,6,10297,9334,336,18,2804920505,1480173319,true,7,101356886,"ASUS ROG DreamLeague Season 6"
0,3,7720,338,0,2,6911,7720,355,11,3813829086,1522728902,true,100,101356886,"Dota 2 Asia Championships 2018"
0,3,7457,278,0,9,15271,7457,261,9,3805613071,1522323834,false,16,101356886,"Dota 2 Asia Championships 2018"
0,3,3660,293,1,7,12613,3660,306,19,3372622939,1502576268,true,28,101356886,"The International 2017"
0,3,3001,333,1,3,6356,3001,352,8,2989649323,1486751655,true,28,101356886,"Dota 2 Asia Championships 2017"
0,2,22461,242,4,19,34854,22461,335,20,3330036964,1500752152,false,7,101356886,"DreamLeague season 7"
0,2,18743,269,1,11,24933,18743,320,17,3080872675,1490603483,false,86,101356886,"Dota 2 Asia Championships 2017"
0,2,13758,210,0,1,5859,13758,179,7,3773950827,1520690648,false,103,101356886,"PGL BUCHAREST MAJOR 2018"
0,2,11534,274,0,6,9809,11534,317,4,3752174849,1519557465,false,103,101356886,"ESL One Katowice 2018 powered by Intel"
0,2,11052,220,1,12,15308,11052,291,12,3137462784,1493032820,false,5,101356886,"Kiev Major"
0,2,10974,280,1,7,13507,10974,351,14,3525994644,1509120812,false,86,101356886,"ESL One Hamburg 2017"
0,2,10836,220,2,6,9507,10836,268,9,3082594701,1490680425,false,5,101356886,"Dota 2 Asia Championships 2017"
0,2,10544,247,0,5,15697,10544,246,8,3750736836,1519486853,false,107,101356886,"ESL One Katowice 2018 powered by Intel"
0,2,9368,269,1,4,7981,9368,295,14,3596688904,1512296970,true,107,101356886,"DreamLeague season 8"
0,2,8316,288,8,7,11562,8316,315,17,3870156798,1525608964,true,88,101356886,"EPICENTER XL"
0,2,8314,261,0,17,33359,8314,380,10,2940748308,1485462356,false,28,101356886,"SL i-League StarSeries S3"
0,2,7285,219,0,11,13464,7285,267,9,3146085916,1493449288,false,100,101356886,"Kiev Major"
0,2,7184,253,0,14,28300,7184,364,15,3545125310,1509901177,false,28,101356886,"AMD SAPPHIRE Dota PIT"
0,2,6991,262,8,4,10796,6991,324,11,3190695983,1495193758,true,28,101356886,"SL i-League Invitational Season 2"
0,2,6495,178,0,6,11830,6651,216,7,3530161568,1509294337,false,107,101356886,"ESL One Hamburg 2017"
0,2,4360,273,1,5,8503,4360,285,14,3367897602,1502389676,true,28,101356886,"The International 2017"
0,1,11764,213,1,10,16827,11764,226,10,3703866531,1517123005,false,100,101356886,"ESL One Genting 2018"
0,1,8690,250,0,9,17695,8690,357,8,3858598169,1525096027,false,7,101356886,"EPICENTER XL"
0,1,8379,223,1,10,22806,8460,257,16,3504026309,1508085793,false,7,101356886,"SL i-League Invitational Season 3"
0,1,7664,221,0,8,10473,7664,240,3,3796268587,1521826202,false,91,101356886,"Corsair DreamLeague season 9"
0,1,7193,237,4,4,6812,7193,325,7,3195686768,1495376213,false,26,101356886,"SL i-League Invitational Season 2"
0,1,7050,182,0,11,10974,7050,213,6,3235483600,1497016085,false,14,101356886,"EPICENTER: Moscow Season 2"
0,1,6968,260,2,2,16585,6968,359,7,3544999229,1509896912,false,60,101356886,"AMD SAPPHIRE Dota PIT"
0,1,6369,206,1,7,14213,6369,242,5,3811024255,1522580824,false,16,101356886,"Dota 2 Asia Championships 2018"
0,1,6189,297,2,6,16142,6189,371,9,3563757526,1510767004,false,60,101356886,"DreamLeague season 8"
0,1,6052,351,0,7,8370,6052,298,1,3816957355,1522909847,false,90,101356886,"Dota 2 Asia Championships 2018"
0,1,5452,150,0,6,8320,5452,179,2,3943893584,1528623153,false,103,101356886,"CHINA DOTA2 SUPER MAJOR"
0,1,5391,311,1,2,6921,5391,383,14,2948857919,1485623546,true,28,101356886,"SL i-League StarSeries S3"
0,1,5275,235,0,10,10235,5275,239,4,2758086417,1478352060,false,86,101356886,"ESL One Manila 2016"
0,1,4508,197,1,8,12561,4508,223,8,3362247584,1502134969,false,28,101356886,"The International 2017"
0,1,4438,208,0,5,13222,4438,247,8,3368249009,1502411977,false,28,101356886,"The International 2017"
0,1,3360,203,0,10,10473,3360,233,2,3227061790,1496678343,false,14,101356886,"EPICENTER: Moscow Season 2"
0,0,11194,316,1,6,10407,11194,235,0,3772339381,1520613397,false,90,101356886,"PGL BUCHAREST MAJOR 2018"
0,0,10974,234,0,10,17412,10974,244,11,2940466874,1485450561,false,14,101356886,"SL i-League StarSeries S3"
0,0,10618,211,10,12,11080,10618,234,11,3228618966,1496752672,false,87,101356886,"EPICENTER: Moscow Season 2"
0,0,10447,228,2,13,32276,10447,373,16,3868388262,1525540154,false,60,101356886,"EPICENTER XL"
0,0,10224,179,2,10,18328,10224,257,11,3704280890,1517138281,false,107,101356886,"ESL One Genting 2018"
0,0,8308,248,1,3,8078,8308,310,15,3195817999,1495379856,true,14,101356886,"SL i-League Invitational Season 2"
0,0,6353,164,0,12,11808,6353,209,4,3796359654,1521830110,false,91,101356886,"Corsair DreamLeague season 9"
0,0,4440,187,2,8,7061,4619,135,6,2277037353,1459966532,false,26,101356886,"ProDotA Cup by Azubu.tv"
0,0,4337,195,0,8,13258,4337,225,3,3552339511,1510246501,false,107,101356886,"DreamLeague season 8"
0,0,4169,209,1,7,6545,4169,213,3,2860590350,1482254116,false,92,101356886,"WellPlay Invitational by VitalBet"
